id,factory_no,machine_no,serial_no,part_no,status,timestamp
8036,116518,22080,3067242CL1R0156661577860220,a42CL6R,beta_engine,1000993980
8037,45240,7095,5834242CL5R0156661577860220,a42CL8R,beta_engine,1002704760
8038,315770,32649,3845242CL8R0156661577860220,a42CL3R,beta_engine,1004066940
8039,54810,10501,1992342CL6R0156661577860220,a42CL3R,beta_engine,1027123200
8040,118182,30751,4911642CL6R0156661577860220,a42CL7R,beta_engine,1025684580
8041,46666,4375,6499842CL5R0156661577860220,a42CL6R,beta_engine,992539380
8042,33577,33925,1905442CL2R0156661577860220,a42CL9R,beta_engine,1001727540
8043,272400,8792,1810942CL2R0156661577860220,a42CL4R,beta_engine,1002434580
8044,109801,53621,907842CL2R0156661577860220,a42CL5R,beta_engine,1003954380
8045,105799,8309,4942CL8R0156661577860220,a42CL3R,beta_engine,1019745120
8046,38863,19172,3724642CL2R0156661577860220,a42CL2R,beta_engine,985830780
8047,113971,33872,2033142CL6R0156661577860220,a42CL3R,beta_engine,1005743280
8048,89178,13730,1699442CL5R0156661577860220,a42CL7R,beta_engine,1015762140
8049,329795,14794,1806042CL2R0156661577860220,a42CL4R,beta_engine,1032336900
8050,170830,42484,4549842CL8R0156661577860220,a42CL2R,beta_engine,1022158260
8051,78665,19423,5543042CL7R0156661577860220,a42CL1R,beta_engine,995306460
8052,164469,5223,4902042CL6R0156661577860220,a42CL9R,beta_engine,993201540
8053,70794,12887,1448942CL1R0156661577860220,a42CL8R,beta_engine,1005797700
8054,109683,17425,4097342CL8R0156661577860220,a42CL7R,beta_engine,1013900580
8055,89747,6760,5087242CL3R0156661577860220,a42CL5R,beta_engine,1022390760
8056,354149,5978,1548742CL8R0156661577860220,a42CL9R,beta_engine,1000506600
8057,264474,14277,1697942CL2R0156661577860220,a42CL2R,beta_engine,1005548280
8058,123071,10105,4058142CL5R0156661577860220,a42CL4R,beta_engine,986845020
8059,130771,19970,6020142CL3R0156661577860220,a42CL1R,beta_engine,985468560
8060,491143,10362,4738042CL7R0156661577860220,a42CL6R,beta_engine,1023899280
8061,80548,18259,3944442CL7R0156661577860220,a42CL4R,beta_engine,1010606400
8062,45820,3282,6380842CL3R0156661577860220,a42CL1R,beta_engine,996493560
8063,174331,4071,3127942CL6R0156661577860220,a42CL8R,beta_engine,1030828140
8064,234331,3250,4966542CL2R0156661577860220,a42CL2R,beta_engine,1000252020
8065,25818,3064,4821742CL6R0156661577860220,a42CL8R,beta_engine,1008652440
8066,266486,34894,2643242CL1R0156661577860220,a42CL7R,beta_engine,1038909720
8067,188184,28218,2607342CL1R0156661577860220,a42CL4R,beta_engine,981371640
8068,169521,7600,3064942CL4R0156661577860220,a42CL9R,beta_engine,1017959160
8069,183059,34975,4557842CL3R0156661577860220,a42CL7R,beta_engine,1012755120
8070,139882,11868,5738042CL2R0156661577860220,a42CL6R,beta_engine,1022862360
8071,227487,5156,5623642CL8R0156661577860220,a42CL3R,beta_engine,1012851000
8072,458794,4863,5927842CL2R0156661577860220,a42CL8R,beta_engine,998323500
8073,177148,5233,3540442CL1R0156661577860220,a42CL5R,beta_engine,982510140
8074,48291,9638,4930042CL1R0156661577860220,a42CL2R,beta_engine,966115860
8075,141996,3820,2684942CL8R0156661577860220,a42CL8R,beta_engine,1005340080
8076,35574,21223,877042CL2R0156661577860220,a42CL8R,beta_engine,994248000
8077,267076,10111,5943542CL7R0156661577860220,a42CL8R,beta_engine,1017516180
8078,88140,13552,4939742CL8R0156661577860220,a42CL1R,beta_engine,1020928980
8079,154158,22869,1289942CL6R0156661577860220,a42CL9R,beta_engine,1005436140
8080,712076,5301,3681042CL2R0156661577860220,a42CL6R,beta_engine,1006919640
8081,124189,29860,4724342CL3R0156661577860220,a42CL2R,beta_engine,1017236520
8082,131938,3634,3234942CL7R0156661577860220,a42CL1R,beta_engine,1024340100
8083,104939,9353,798342CL6R0156661577860220,a42CL2R,beta_engine,1010701140
8084,170567,12795,333142CL8R0156661577860220,a42CL8R,beta_engine,998391900
8085,74329,20771,1302042CL5R0156661577860220,a42CL9R,beta_engine,1012554420
8086,105205,14105,461842CL5R0156661577860220,a42CL9R,beta_engine,1016452740
8087,278001,26419,2744542CL3R0156661577860220,a42CL7R,beta_engine,1025765700
8088,232274,12147,4233642CL3R0156661577860220,a42CL9R,beta_engine,995974560
8089,102526,1737,6529742CL6R0156661577860220,a42CL6R,beta_engine,1025597280
8090,189205,6853,4555442CL9R0156661577860220,a42CL5R,beta_engine,1007707080
8091,105056,9681,1285142CL8R0156661577860220,a42CL6R,beta_engine,998112660
8092,97913,25793,2277042CL5R0156661577860220,a42CL9R,beta_engine,978748020
8093,34669,10857,4350942CL9R0156661577860220,a42CL4R,beta_engine,1019609280
8094,170249,41255,3277442CL6R0156661577860220,a42CL1R,beta_engine,1003370160
8095,220469,6291,3465742CL6R0156661577860220,a42CL3R,beta_engine,1013868240
8096,241627,9210,1042742CL6R0156661577860220,a42CL8R,beta_engine,981787080
8097,203367,18449,3524242CL7R0156661577860220,a42CL4R,beta_engine,1028591400
8098,118657,37435,3076342CL7R0156661577860220,a42CL3R,beta_engine,1015070580
8099,85427,2419,208442CL5R0156661577860220,a42CL2R,beta_engine,1030499340
8100,142301,14695,709842CL8R0156661577860220,a42CL8R,beta_engine,1048074360
8101,143859,32594,3167942CL8R0156661577860220,a42CL6R,beta_engine,990937860
8102,107111,11799,463842CL2R0156661577860220,a42CL3R,beta_engine,1018480440
8103,125339,4767,3134242CL7R0156661577860220,a42CL4R,beta_engine,1005035340
8104,121678,28584,852642CL2R0156661577860220,a42CL4R,beta_engine,1031621640
8105,224389,16215,1928142CL7R0156661577860220,a42CL3R,beta_engine,999805860
8106,101212,24816,6271042CL4R0156661577860220,a42CL8R,beta_engine,994699380
8107,44714,14093,178342CL6R0156661577860220,a42CL7R,beta_engine,995036220
8108,87216,21354,2797042CL6R0156661577860220,a42CL5R,beta_engine,1014423540
8109,195770,25086,1347542CL3R0156661577860220,a42CL1R,beta_engine,994462560
8110,199738,28011,5283242CL3R0156661577860220,a42CL9R,beta_engine,989044140
8111,150819,19627,1664942CL4R0156661577860220,a42CL7R,beta_engine,1017737160
8112,78412,7282,2194342CL4R0156661577860220,a42CL3R,beta_engine,1013161740
8113,227598,7193,4842442CL1R0156661577860220,a42CL6R,beta_engine,993125040
8114,344226,42116,1637142CL8R0156661577860220,a42CL3R,beta_engine,991097700
8115,52128,37086,6240742CL8R0156661577860220,a42CL9R,beta_engine,967524480
8116,203536,11602,6112242CL3R0156661577860220,a42CL7R,beta_engine,1008132360
8117,108984,14676,4485042CL6R0156661577860220,a42CL2R,beta_engine,1014446820
8118,323003,30414,2433342CL4R0156661577860220,a42CL3R,beta_engine,1002332820
8119,180051,9264,3812042CL3R0156661577860220,a42CL9R,beta_engine,1039312620
8120,154763,11742,5332642CL7R0156661577860220,a42CL3R,beta_engine,1025091180
8121,97185,4817,2109642CL4R0156661577860220,a42CL3R,beta_engine,998163240
8122,65183,16138,5395742CL1R0156661577860220,a42CL3R,beta_engine,1023456360
8123,86091,56013,5752242CL5R0156661577860220,a42CL4R,beta_engine,982690860
8124,124660,46091,1834542CL6R0156661577860220,a42CL2R,beta_engine,1002686460
8125,106423,25144,1322542CL3R0156661577860220,a42CL5R,beta_engine,1006087740
8126,305014,7296,1447742CL6R0156661577860220,a42CL1R,beta_engine,1024561500
8127,31813,12644,901242CL3R0156661577860220,a42CL1R,beta_engine,1005388140
8128,144522,31468,2466042CL6R0156661577860220,a42CL7R,beta_engine,1011052260
8129,74200,11063,6298942CL6R0156661577860220,a42CL7R,beta_engine,1013808720
8130,116609,25600,3474542CL1R0156661577860220,a42CL1R,beta_engine,1004378820
8131,218495,16244,6247842CL7R0156661577860220,a42CL1R,beta_engine,1013629740
8132,187997,4569,4679442CL5R0156661577860220,a42CL6R,beta_engine,1017793860
8133,136646,7994,2147242CL5R0156661577860220,a42CL3R,beta_engine,1006832340
8134,69647,20787,325442CL7R0156661577860220,a42CL7R,beta_engine,1013809800
8135,95514,15698,5219142CL5R0156661577860220,a42CL5R,beta_engine,1004348640
8136,99528,11263,563442CL1R0156661577860220,a42CL9R,beta_engine,1017170220
8137,258904,36893,1151242CL1R0156661577860220,a42CL9R,beta_engine,1016693700
8138,153501,7796,2459242CL1R0156661577860220,a42CL1R,beta_engine,1000023420
8139,109834,17933,2491042CL4R0156661577860220,a42CL9R,beta_engine,1029222000
8140,212790,11210,5472942CL7R0156661577860220,a42CL4R,beta_engine,1005544500
8141,187703,3738,577942CL5R0156661577860220,a42CL8R,beta_engine,984193200
8142,144366,4464,1546242CL3R0156661577860220,a42CL7R,beta_engine,1010936040
8143,186627,2097,5403142CL3R0156661577860220,a42CL7R,beta_engine,986227500
8144,108154,6316,1096642CL2R0156661577860220,a42CL4R,beta_engine,1006420440
8145,48492,21629,838342CL3R0156661577860220,a42CL5R,beta_engine,994047900
8146,199979,5627,38442CL3R0156661577860220,a42CL5R,beta_engine,1023795000
8147,170763,30267,5997142CL7R0156661577860220,a42CL9R,beta_engine,984407580
8148,258578,4150,2060842CL9R0156661577860220,a42CL6R,beta_engine,982602300
8149,34869,1005,1928342CL5R0156661577860220,a42CL3R,beta_engine,1029047940
8150,49579,18459,500142CL8R0156661577860220,a42CL7R,beta_engine,1041002880
8151,48732,8881,1651142CL4R0156661577860220,a42CL7R,beta_engine,1009773600
8152,291063,5464,4547342CL2R0156661577860220,a42CL4R,beta_engine,990686280
8153,188566,36958,3313842CL8R0156661577860220,a42CL2R,beta_engine,1015211700
8154,127118,28862,1853442CL5R0156661577860220,a42CL4R,beta_engine,1017540780
8155,49691,13074,2700142CL2R0156661577860220,a42CL6R,beta_engine,1032369360
8156,50626,15705,5898442CL9R0156661577860220,a42CL8R,beta_engine,1012708380
8157,172551,22390,1472042CL1R0156661577860220,a42CL7R,beta_engine,1029565260
8158,74599,45357,6467642CL8R0156661577860220,a42CL4R,beta_engine,1040683500
8159,206759,14874,3862542CL8R0156661577860220,a42CL7R,beta_engine,1003706880
8160,70253,24643,3399142CL5R0156661577860220,a42CL2R,beta_engine,1001079780
8161,233660,6617,3268042CL5R0156661577860220,a42CL4R,beta_engine,994217340
8162,163559,11950,1730142CL5R0156661577860220,a42CL9R,beta_engine,980636940
8163,44007,8870,1515942CL8R0156661577860220,a42CL7R,beta_engine,1034879280
8164,65501,9130,55942CL3R0156661577860220,a42CL3R,beta_engine,990561360
8165,254261,7667,2165442CL2R0156661577860220,a42CL8R,beta_engine,1015716060
8166,525175,59385,2922742CL1R0156661577860220,a42CL1R,beta_engine,998185560
8167,446979,30900,1813742CL2R0156661577860220,a42CL9R,beta_engine,1018152780
8168,152107,11098,5341142CL2R0156661577860220,a42CL4R,beta_engine,992673900
8169,460071,14518,4329942CL1R0156661577860220,a42CL6R,beta_engine,1025166180
8170,68676,22549,3248442CL5R0156661577860220,a42CL1R,beta_engine,1004414280
8171,265108,2550,382242CL2R0156661577860220,a42CL5R,beta_engine,1011927000
8172,78212,14927,3113642CL9R0156661577860220,a42CL1R,beta_engine,1010316000
8173,99834,33760,5378542CL9R0156661577860220,a42CL8R,beta_engine,1029110460
8174,36939,3161,4229542CL8R0156661577860220,a42CL3R,beta_engine,1019197080
8175,206921,7869,5534442CL7R0156661577860220,a42CL1R,beta_engine,993681420
8176,156258,42180,1819442CL6R0156661577860220,a42CL2R,beta_engine,1005918420
8177,38240,20601,6312542CL7R0156661577860220,a42CL6R,beta_engine,1021710840
8178,56059,25521,3682642CL6R0156661577860220,a42CL4R,beta_engine,1001644560
8179,247642,33490,1773542CL9R0156661577860220,a42CL3R,beta_engine,1064178780
8180,32512,10364,303142CL9R0156661577860220,a42CL6R,beta_engine,983821920
8181,55204,24879,1834342CL3R0156661577860220,a42CL4R,beta_engine,1007528220
8182,98612,20893,6458042CL8R0156661577860220,a42CL4R,beta_engine,1027478520
8183,184809,8553,5478742CL9R0156661577860220,a42CL5R,beta_engine,1023404700
8184,244955,12821,3811342CL1R0156661577860220,a42CL1R,beta_engine,1021903680
8185,119656,2424,5229042CL4R0156661577860220,a42CL3R,beta_engine,995728680
8186,166464,5835,4118742CL5R0156661577860220,a42CL8R,beta_engine,1022685540
8187,405489,8572,4553542CL4R0156661577860220,a42CL3R,beta_engine,989730720
8188,37761,11042,1064542CL1R0156661577860220,a42CL3R,beta_engine,1021175340
8189,179344,20794,1393642CL7R0156661577860220,a42CL9R,beta_engine,1017080040
8190,31619,38503,151842CL7R0156661577860220,a42CL1R,beta_engine,986210460
8191,200864,11356,2377342CL8R0156661577860220,a42CL7R,beta_engine,1021561380
8192,114250,3338,5346742CL4R0156661577860220,a42CL6R,beta_engine,1012961640
8193,176386,3006,3542542CL8R0156661577860220,a42CL1R,beta_engine,1008465180
8194,63377,35025,2271942CL3R0156661577860220,a42CL5R,beta_engine,1014215880
8195,116363,11307,6180942CL4R0156661577860220,a42CL7R,beta_engine,1022081700
8196,284885,4641,2617742CL5R0156661577860220,a42CL4R,beta_engine,1010606880
8197,132707,10986,2365642CL8R0156661577860220,a42CL7R,beta_engine,1005268080
8198,161857,17457,3375842CL5R0156661577860220,a42CL6R,beta_engine,1013454000
8199,38925,4761,2325442CL5R0156661577860220,a42CL2R,beta_engine,999794400
8200,47016,32156,5258442CL6R0156661577860220,a42CL7R,beta_engine,989959140
8201,121312,34597,4097242CL7R0156661577860220,a42CL6R,beta_engine,1015240440
8202,103202,27498,4398042CL4R0156661577860220,a42CL2R,beta_engine,998627700
8203,99717,11311,5258342CL3R0156661577860220,a42CL6R,beta_engine,993811800
8204,218097,27808,4425342CL4R0156661577860220,a42CL7R,beta_engine,1021699200
8205,234013,22327,2302842CL2R0156661577860220,a42CL2R,beta_engine,1008572040
8206,64160,1830,6273842CL1R0156661577860220,a42CL1R,beta_engine,999314940
8207,149503,24993,4298542CL4R0156661577860220,a42CL9R,beta_engine,1010143020
8208,59056,16764,48842CL1R0156661577860220,a42CL7R,beta_engine,1011338520
8209,110595,24867,2142642CL2R0156661577860220,a42CL8R,beta_engine,991289580
8210,113754,12903,1162042CL3R0156661577860220,a42CL2R,beta_engine,1025094480
8211,112895,9305,2509842CL1R0156661577860220,a42CL7R,beta_engine,983718960
8212,70047,22135,5137542CL8R0156661577860220,a42CL6R,beta_engine,996530760
8213,32493,16013,3727642CL1R0156661577860220,a42CL5R,beta_engine,998940540
8214,154244,9724,4400442CL3R0156661577860220,a42CL5R,beta_engine,1001071560
8215,226506,12253,3848142CL2R0156661577860220,a42CL9R,beta_engine,1023207540
8216,186006,2490,6367442CL8R0156661577860220,a42CL5R,beta_engine,1024746600
8217,85796,33382,4732642CL3R0156661577860220,a42CL7R,beta_engine,1006526700
8218,116391,99999,3204242CL3R0156661577860220,a42CL1R,beta_engine,1005794640
8219,112540,7893,3776442CL7R0156661577860220,a42CL8R,beta_engine,1005880260
8220,177459,10017,108042CL9R0156661577860220,a42CL1R,beta_engine,1026081960
8221,49824,63324,4386242CL5R0156661577860220,a42CL8R,beta_engine,1012990380
8222,209193,13430,5841742CL7R0156661577860220,a42CL5R,beta_engine,999603360
8223,299369,15391,1174142CL1R0156661577860220,a42CL6R,beta_engine,976875420
8224,155662,31039,4457942CL1R0156661577860220,a42CL5R,beta_engine,1013286540
8225,106723,13131,2528942CL5R0156661577860220,a42CL2R,beta_engine,1019206620
8226,58752,7836,2184742CL4R0156661577860220,a42CL8R,beta_engine,1023891360
8227,78085,10651,1517242CL5R0156661577860220,a42CL9R,beta_engine,1004805180
8228,147750,9016,5131442CL9R0156661577860220,a42CL2R,beta_engine,1003881120
8229,151213,9165,1768642CL7R0156661577860220,a42CL5R,beta_engine,1013535540
8230,78444,225,542642CL4R0156661577860220,a42CL7R,beta_engine,1005671040
8231,339459,20462,650942CL9R0156661577860220,a42CL1R,beta_engine,1011017940
8232,443810,21924,1033642CL4R0156661577860220,a42CL1R,beta_engine,1034720580
8233,176931,12150,333042CL7R0156661577860220,a42CL1R,beta_engine,987450300
8234,128797,16376,4085642CL4R0156661577860220,a42CL2R,beta_engine,1014424260
8235,218985,14680,1231342CL6R0156661577860220,a42CL7R,beta_engine,995327220
8236,330858,7416,536342CL6R0156661577860220,a42CL9R,beta_engine,1013765220
8237,43548,7260,8742CL6R0156661577860220,a42CL6R,beta_engine,994345560
8238,70388,48311,4674042CL6R0156661577860220,a42CL1R,beta_engine,986271420
8239,83796,5970,5526442CL3R0156661577860220,a42CL4R,beta_engine,982516800
8240,114426,13865,6370742CL8R0156661577860220,a42CL3R,beta_engine,980451840
8241,20743,30097,6378842CL2R0156661577860220,a42CL3R,beta_engine,984359580
8242,25249,1948,3892242CL6R0156661577860220,a42CL2R,beta_engine,996223380
8243,127826,2746,3123442CL9R0156661577860220,a42CL5R,beta_engine,1020457080
8244,182497,20757,2970242CL2R0156661577860220,a42CL2R,beta_engine,1027853160
8245,49669,3663,3840842CL5R0156661577860220,a42CL2R,beta_engine,983257620
8246,76211,22214,5495742CL4R0156661577860220,a42CL3R,beta_engine,997701120
8247,313006,34691,2283042CL8R0156661577860220,a42CL5R,beta_engine,998187000
8248,58100,13380,3541342CL9R0156661577860220,a42CL9R,beta_engine,1019549640
8249,86620,4150,2524642CL2R0156661577860220,a42CL4R,beta_engine,1040518380
8250,133795,11624,6412242CL7R0156661577860220,a42CL9R,beta_engine,1009471320
8251,115875,7385,1501742CL8R0156661577860220,a42CL9R,beta_engine,1012822620
8252,99124,8997,4429742CL2R0156661577860220,a42CL8R,beta_engine,1003193460
8253,40660,27763,5439342CL6R0156661577860220,a42CL4R,beta_engine,1013794320
8254,265004,9354,33342CL3R0156661577860220,a42CL8R,beta_engine,979719300
8255,141611,28538,3774642CL5R0156661577860220,a42CL1R,beta_engine,987151920
8256,102174,5977,887142CL1R0156661577860220,a42CL3R,beta_engine,1018220340
8257,37266,9539,3279642CL7R0156661577860220,a42CL7R,beta_engine,1002978720
8258,111278,14648,6305242CL5R0156661577860220,a42CL6R,beta_engine,1030783680
8259,181461,4610,4659942CL1R0156661577860220,a42CL1R,beta_engine,1008871440
8260,206364,33994,2536442CL6R0156661577860220,a42CL9R,beta_engine,1016621940
8261,102938,31189,3204942CL1R0156661577860220,a42CL8R,beta_engine,1021478520
8262,579984,5283,1217842CL2R0156661577860220,a42CL7R,beta_engine,1037980620
8263,103779,23914,680042CL4R0156661577860220,a42CL9R,beta_engine,990121320
8264,70695,15602,4999442CL8R0156661577860220,a42CL4R,beta_engine,1005552960
8265,132913,11096,11442CL9R0156661577860220,a42CL9R,beta_engine,998238060
8266,258447,43167,392342CL8R0156661577860220,a42CL8R,beta_engine,1019961840
8267,64546,26908,5849442CL6R0156661577860220,a42CL4R,beta_engine,1012523880
8268,191767,45264,476342CL5R0156661577860220,a42CL2R,beta_engine,997187940
8269,395789,5966,2906242CL5R0156661577860220,a42CL5R,beta_engine,1042697040
8270,121116,34030,2903442CL4R0156661577860220,a42CL9R,beta_engine,997321140
8271,147031,5077,4991242CL9R0156661577860220,a42CL4R,beta_engine,999607920
8272,111018,6999,6507042CL9R0156661577860220,a42CL1R,beta_engine,1031136540
8273,199361,19034,2509242CL8R0156661577860220,a42CL3R,beta_engine,1002014100
8274,69133,16278,644642CL2R0156661577860220,a42CL2R,beta_engine,1016250660
8275,297147,26582,2202542CL3R0156661577860220,a42CL7R,beta_engine,1012328100
8276,268949,29107,2811642CL4R0156661577860220,a42CL2R,beta_engine,992986680
8277,110070,2105,4136742CL9R0156661577860220,a42CL7R,beta_engine,1037119320
8278,55747,12490,3440342CL6R0156661577860220,a42CL2R,beta_engine,996186540
8279,25158,26961,6249642CL2R0156661577860220,a42CL2R,beta_engine,1045789620
8280,92976,15604,4363242CL6R0156661577860220,a42CL3R,beta_engine,996053280
8281,70185,15549,5442942CL7R0156661577860220,a42CL2R,beta_engine,1024456440
8282,198219,17779,3059442CL2R0156661577860220,a42CL7R,beta_engine,982068720
8283,139634,21594,3436442CL6R0156661577860220,a42CL9R,beta_engine,1010709180
8284,191463,13721,2576942CL6R0156661577860220,a42CL4R,beta_engine,1013087940
8285,278141,15880,3410542CL7R0156661577860220,a42CL8R,beta_engine,1029301980
8286,506949,9461,592542CL4R0156661577860220,a42CL5R,beta_engine,1008510000
8287,364942,29945,3034542CL2R0156661577860220,a42CL5R,beta_engine,1026427800
8288,319281,12406,136742CL1R0156661577860220,a42CL7R,beta_engine,995727420
8289,52526,3386,2074642CL7R0156661577860220,a42CL7R,beta_engine,1011716040
8290,291521,19585,5128542CL5R0156661577860220,a42CL9R,beta_engine,985584240
8291,171516,13844,92242CL3R0156661577860220,a42CL2R,beta_engine,1016178780
8292,59769,12093,580542CL3R0156661577860220,a42CL3R,beta_engine,1011537060
8293,394442,24058,2886142CL4R0156661577860220,a42CL6R,beta_engine,1054129560
8294,33476,2940,5547242CL8R0156661577860220,a42CL4R,beta_engine,1000454160
8295,175544,31888,5666642CL7R0156661577860220,a42CL4R,beta_engine,1015634940
8296,151231,8132,2588142CL8R0156661577860220,a42CL2R,beta_engine,1018722900
8297,94146,30565,2945842CL3R0156661577860220,a42CL1R,beta_engine,1010219100
8298,306588,29890,4977142CL7R0156661577860220,a42CL6R,beta_engine,1028353560
8299,31441,9067,1707642CL5R0156661577860220,a42CL5R,beta_engine,990875340
8300,118899,13593,1911142CL4R0156661577860220,a42CL4R,beta_engine,1005169500
8301,81890,5317,1583342CL2R0156661577860220,a42CL9R,beta_engine,986237280
8302,197418,45436,4343342CL2R0156661577860220,a42CL3R,beta_engine,993847740
8303,86367,19503,2284442CL5R0156661577860220,a42CL2R,beta_engine,1024056720
8304,337509,2065,1644242CL1R0156661577860220,a42CL9R,beta_engine,1006741560
8305,372665,19706,3750742CL6R0156661577860220,a42CL4R,beta_engine,1000701180
8306,193514,23565,411242CL3R0156661577860220,a42CL6R,beta_engine,1017375180
8307,137608,7778,4136242CL9R0156661577860220,a42CL2R,beta_engine,1014279480
8308,85361,9939,4445642CL6R0156661577860220,a42CL4R,beta_engine,1012790880
8309,133118,19361,2238342CL1R0156661577860220,a42CL4R,beta_engine,997894140
8310,88224,61521,3275342CL7R0156661577860220,a42CL7R,beta_engine,1019131260
8311,90726,13142,5011342CL2R0156661577860220,a42CL8R,beta_engine,998510040
8312,220593,4042,6291642CL2R0156661577860220,a42CL1R,beta_engine,997198740
8313,254575,32545,2741142CL6R0156661577860220,a42CL8R,beta_engine,984127260
8314,97914,14854,6005642CL2R0156661577860220,a42CL6R,beta_engine,1021957920
8315,409039,16422,2600042CL4R0156661577860220,a42CL6R,beta_engine,1009060380
8316,600361,36943,3395042CL7R0156661577860220,a42CL1R,beta_engine,1003691340
8317,86129,5407,2763042CL3R0156661577860220,a42CL3R,beta_engine,1019227020
8318,178912,28064,3232342CL4R0156661577860220,a42CL5R,beta_engine,1005968280
8319,142436,20876,3564042CL9R0156661577860220,a42CL7R,beta_engine,1005002520
8320,157576,17406,5004742CL9R0156661577860220,a42CL1R,beta_engine,993196860
8321,62336,14628,4125242CL4R0156661577860220,a42CL9R,beta_engine,1014013500
8322,81516,12036,3678342CL3R0156661577860220,a42CL7R,beta_engine,974906760
8323,43475,12071,3396742CL7R0156661577860220,a42CL9R,beta_engine,1019961960
8324,320505,4692,2004242CL1R0156661577860220,a42CL1R,beta_engine,1018294020
8325,229747,18429,3816342CL6R0156661577860220,a42CL5R,beta_engine,983363100
8326,128007,12375,1093642CL7R0156661577860220,a42CL1R,beta_engine,1046008800
8327,103609,10238,885542CL7R0156661577860220,a42CL1R,beta_engine,999058080
8328,144396,21437,6155942CL5R0156661577860220,a42CL7R,beta_engine,997305480
8329,142599,6815,1050542CL8R0156661577860220,a42CL1R,beta_engine,982014900
8330,61960,15506,2209642CL5R0156661577860220,a42CL7R,beta_engine,1028376360
8331,187074,17547,2218842CL3R0156661577860220,a42CL7R,beta_engine,1014681780
8332,179576,15751,1280942CL8R0156661577860220,a42CL6R,beta_engine,1015576800
8333,43317,37098,205342CL8R0156661577860220,a42CL1R,beta_engine,1012550220
8334,259612,20015,3623442CL6R0156661577860220,a42CL7R,beta_engine,1013198220
8335,79035,30798,1213342CL4R0156661577860220,a42CL9R,beta_engine,1012014000
8336,66635,14643,994642CL9R0156661577860220,a42CL9R,beta_engine,990804180
8337,74687,2704,2067142CL1R0156661577860220,a42CL4R,beta_engine,986102640
8338,69993,32947,2833242CL5R0156661577860220,a42CL1R,beta_engine,1015587540
8339,123250,31321,6376042CL9R0156661577860220,a42CL5R,beta_engine,1006889640
8340,189439,56804,2208542CL3R0156661577860220,a42CL2R,beta_engine,979973520
8341,119635,48556,5411442CL2R0156661577860220,a42CL1R,beta_engine,982797300
8342,173586,35319,4233442CL8R0156661577860220,a42CL4R,beta_engine,1003448400
8343,290718,7631,6499042CL4R0156661577860220,a42CL7R,beta_engine,1009740480
8344,223813,29161,4677042CL2R0156661577860220,a42CL3R,beta_engine,1004831700
8345,73519,18633,1201942CL8R0156661577860220,a42CL9R,beta_engine,1027224240
8346,36275,16135,769642CL2R0156661577860220,a42CL5R,beta_engine,983338020
8347,119052,14357,5918742CL7R0156661577860220,a42CL4R,beta_engine,1006556940
8348,115190,25830,2100942CL6R0156661577860220,a42CL1R,beta_engine,1025805120
8349,61286,16360,6113442CL7R0156661577860220,a42CL1R,beta_engine,1030624800
8350,337392,23255,587142CL1R0156661577860220,a42CL3R,beta_engine,1014251400
8351,34176,89780,1652442CL2R0156661577860220,a42CL6R,beta_engine,1031009160
8352,69403,6258,6130242CL1R0156661577860220,a42CL6R,beta_engine,1001629680
8353,132904,11282,5760442CL8R0156661577860220,a42CL4R,beta_engine,993394500
8354,126682,16222,5860342CL4R0156661577860220,a42CL8R,beta_engine,1022236680
8355,124793,2409,4692542CL5R0156661577860220,a42CL9R,beta_engine,1001868720
8356,293223,4846,33242CL4R0156661577860220,a42CL4R,beta_engine,1011373920
8357,111958,17707,1841242CL4R0156661577860220,a42CL6R,beta_engine,992690820
8358,143817,6281,1515242CL5R0156661577860220,a42CL6R,beta_engine,994466520
8359,232124,20211,884442CL4R0156661577860220,a42CL8R,beta_engine,993716880
8360,189175,9437,2244542CL4R0156661577860220,a42CL3R,beta_engine,1041380400
8361,66139,20392,1798742CL9R0156661577860220,a42CL6R,beta_engine,980112660
8362,56167,19710,3845542CL9R0156661577860220,a42CL7R,beta_engine,1023677340
8363,99949,18184,6217442CL8R0156661577860220,a42CL8R,beta_engine,998441520
8364,259908,9270,6142542CL3R0156661577860220,a42CL5R,beta_engine,1001982720
8365,57124,13631,1975342CL5R0156661577860220,a42CL6R,beta_engine,991384380
8366,240474,1163,713542CL3R0156661577860220,a42CL5R,beta_engine,1007837700
8367,53664,3942,483142CL2R0156661577860220,a42CL8R,beta_engine,1003797300
8368,95291,8903,1237942CL4R0156661577860220,a42CL5R,beta_engine,999929640
8369,125329,11209,453542CL1R0156661577860220,a42CL7R,beta_engine,992837580
8370,74115,13885,5880442CL1R0156661577860220,a42CL6R,beta_engine,1015233780
8371,104229,7028,6183842CL6R0156661577860220,a42CL7R,beta_engine,1025056500
8372,183279,13219,1732642CL6R0156661577860220,a42CL2R,beta_engine,1029222840
8373,97057,13040,4257642CL6R0156661577860220,a42CL2R,beta_engine,1024549500
8374,147102,18148,5062342CL2R0156661577860220,a42CL5R,beta_engine,998039220
8375,296294,38072,3192742CL6R0156661577860220,a42CL3R,beta_engine,994860540
8376,151903,6430,1338342CL4R0156661577860220,a42CL1R,beta_engine,1004724000
8377,100542,9017,3005442CL3R0156661577860220,a42CL3R,beta_engine,1014223980
8378,190895,4075,1722542CL9R0156661577860220,a42CL7R,beta_engine,1003002120
8379,60361,33225,3557342CL7R0156661577860220,a42CL1R,beta_engine,1014613200
