id,country_code,state,postalcode,latitude,longitude
27367,US,Arizona,48406,-65.00,174.00
27368,US,Alaska,60572,-88.00,95.00
27369,US,Arizona,54343,-89.00,-35.00
27370,US,Arizona,46786,-44.00,-180.00
27371,US,Arkansas,60437,-90.00,-85.00
27372,US,Alaska,53047,-84.00,90.00
27373,US,Alaska,57263,-60.00,-24.00
27374,US,Arizona,55387,-74.00,80.00
27375,US,Arizona,62008,-88.00,-14.00
27376,US,Alaska,60361,-66.00,60.00
27377,US,Arizona,55535,-87.00,161.00
27378,US,Alaska,49125,-82.00,-22.00
27379,US,Arkansas,59222,-77.00,106.00
27380,US,Alabama,55669,-72.00,108.00
27381,US,Alaska,63035,-72.00,89.00
27382,US,Alabama,65068,-88.00,170.00
27383,US,Arizona,33199,-60.00,28.00
27384,US,Alaska,41455,-86.00,28.00
27385,US,Arizona,43963,-71.00,-31.00
27386,US,Alaska,58509,-81.00,-13.00
27387,US,Arkansas,43632,-64.00,-108.00
27388,US,Alaska,77139,-87.00,-1.00
27389,US,Alaska,50894,-55.00,26.00
27390,US,Arizona,36672,-31.00,-8.00
27391,US,Arizona,54293,-76.00,98.00
27392,US,Alaska,49535,-87.00,-20.00
27393,US,Arizona,44728,-80.00,-136.00
27394,US,Arizona,45323,-68.00,-88.00
27395,US,Alaska,63211,-61.00,-73.00
27396,US,Alabama,42995,-89.00,46.00
27397,US,Alaska,54460,-85.00,171.00
27398,US,Arkansas,46994,-45.00,35.00
27399,US,Alaska,33687,-73.00,-2.00
27400,US,Arizona,64021,-89.00,-71.00
27401,US,Arkansas,76024,-67.00,68.00
27402,US,Arkansas,64844,-70.00,-135.00
27403,US,Alabama,76944,-85.00,-93.00
27404,US,Alaska,53571,-71.00,17.00
27405,US,Arizona,36405,-88.00,3.00
27406,US,Alabama,42354,-88.00,-179.00
27407,US,Arizona,60025,-69.00,-154.00
27408,US,Alaska,51625,-82.00,-80.00
27409,US,Alaska,60414,-86.00,24.00
27410,US,Alabama,37710,-61.00,168.00
27411,US,Alaska,54489,-89.00,-89.00
27412,US,Alaska,77028,-53.00,102.00
27413,US,Alabama,34799,-89.00,-80.00
27414,US,Arkansas,53186,-80.00,66.00
27415,US,Alaska,57109,-81.00,67.00
27416,US,Alaska,43651,-83.00,-153.00
27417,US,Arizona,41856,-88.00,23.00
27418,US,Arizona,59565,-83.00,-57.00
27419,US,Alaska,59708,-89.00,20.00
27420,US,Arizona,53334,-72.00,111.00
27421,US,Alabama,59200,-57.00,75.00
27422,US,Alaska,64183,-59.00,103.00
27423,US,Arkansas,63318,-84.00,103.00
27424,US,Arizona,63870,-85.00,-53.00
27425,US,Alabama,47183,-84.00,-107.00
27426,US,Alaska,46627,-66.00,147.00
27427,US,Arizona,58093,-69.00,169.00
27428,US,Arkansas,75353,-87.00,-90.00
27429,US,Alabama,53731,-77.00,-147.00
27430,US,Arizona,43660,-30.00,-175.00
27431,US,Alaska,57134,-84.00,-104.00
27432,US,Alaska,37668,-56.00,-169.00
27433,US,Alabama,41802,-70.00,167.00
27434,US,Alabama,55093,-82.00,19.00
27435,US,Alaska,64581,-63.00,-4.00
27436,US,Alaska,72617,-83.00,157.00
27437,US,Arkansas,38134,8.00,-34.00
27438,US,Alaska,39262,-64.00,11.00
27439,US,Arizona,54340,-80.00,-47.00
27440,US,Arizona,54942,-88.00,-18.00
27441,US,Alabama,55035,-68.00,-134.00
27442,US,Arizona,88622,-73.00,-97.00
27443,US,Alaska,63086,-76.00,91.00
27444,US,Alaska,66340,-47.00,101.00
27445,US,Alabama,53050,-80.00,128.00
27446,US,Alaska,63961,-71.00,23.00
27447,US,Arizona,30630,-88.00,49.00
27448,US,Alabama,36734,-90.00,-36.00
27449,US,Alaska,40378,-89.00,-165.00
27450,US,Alabama,58352,-89.00,-43.00
27451,US,Alaska,55060,-83.00,36.00
27452,US,Arizona,75828,-89.00,-168.00
27453,US,Connecticut,50270,-47.00,-169.00
27454,US,California,73016,-84.00,15.00
27455,US,Alaska,43664,-90.00,10.00
27456,US,Arizona,32772,-81.00,153.00
27457,US,Alabama,70748,-77.00,-151.00
27458,US,Alaska,42459,-72.00,-38.00
27459,US,Arkansas,55255,-68.00,-179.00
27460,US,Arkansas,70446,-86.00,109.00
27461,US,Arizona,69341,-83.00,-59.00
27462,US,Alaska,51599,-84.00,26.00
27463,US,Alaska,41674,-85.00,115.00
27464,US,Arizona,51132,-86.00,-49.00
27465,US,Arizona,56383,-88.00,93.00
27466,US,Alaska,37697,-87.00,50.00
27467,US,Alabama,63153,-46.00,-31.00
27468,US,Arizona,32847,-86.00,-112.00
27469,US,Alaska,36447,-69.00,51.00
27470,US,Alaska,52927,-90.00,-138.00
27471,US,Arizona,41822,-81.00,146.00
27472,US,Alaska,52628,-61.00,-86.00
27473,US,Arkansas,51606,-63.00,-163.00
27474,US,Alaska,38558,-71.00,-25.00
27475,US,Alaska,47819,-85.00,51.00
27476,US,Colorado,61780,-87.00,16.00
27477,US,Alaska,52968,-80.00,18.00
27478,US,Alaska,60675,-89.00,-167.00
27479,US,Alaska,37744,-11.00,163.00
27480,US,Alabama,67788,-66.00,-62.00
27481,US,Alaska,58192,-81.00,-36.00
27482,US,Arizona,59181,-83.00,-1.00
27483,US,Alabama,60508,-78.00,178.00
27484,US,Arizona,76447,-68.00,168.00
27485,US,Arizona,56768,-85.00,158.00
27486,US,Alaska,45358,-50.00,85.00
27487,US,Arizona,55923,-90.00,151.00
27488,US,Alaska,47488,-52.00,-17.00
27489,US,Alaska,63818,-57.00,-159.00
27490,US,Alaska,33882,-75.00,18.00
27491,US,Arizona,57517,-35.00,-7.00
27492,US,Alaska,49863,-26.00,109.00
27493,US,Alabama,58473,-88.00,53.00
27494,US,Arizona,40515,-85.00,-158.00
27495,US,Alaska,42539,-86.00,80.00
27496,US,Arizona,44685,-87.00,3.00
27497,US,Arizona,69942,-90.00,105.00
27498,US,Arizona,32952,-78.00,100.00
27499,US,Alaska,58184,-53.00,-14.00
27500,US,Arizona,38021,-73.00,-3.00
27501,US,Alaska,57243,-85.00,-112.00
27502,US,Alaska,72890,-89.00,133.00
27503,US,Alabama,44488,-89.00,45.00
27504,US,Arizona,45249,-81.00,54.00
27505,US,Alaska,65671,-80.00,78.00
27506,US,Arizona,37895,-64.00,-166.00
27507,US,Arizona,40813,-79.00,125.00
27508,US,Alabama,51809,-85.00,-26.00
27509,US,Arizona,52730,-69.00,104.00
27510,US,Alaska,38849,-88.00,177.00
27511,US,Alaska,42232,-87.00,-146.00
27512,US,Alaska,88794,-79.00,4.00
27513,US,Alaska,45777,-80.00,43.00
27514,US,Arizona,49990,-88.00,-47.00
27515,US,Alaska,12614,-64.00,-19.00
27516,US,Arizona,42154,-77.00,-19.00
27517,US,Arkansas,68462,-88.00,-56.00
27518,US,Alaska,43404,-80.00,65.00
27519,US,Arizona,53960,-24.00,-13.00
27520,US,Arkansas,56276,-80.00,-95.00
27521,US,Arizona,44242,-89.00,-136.00
27522,US,Alaska,65870,-87.00,-163.00
27523,US,Alaska,46021,-90.00,-156.00
27524,US,Arizona,60836,-51.00,158.00
27525,US,California,52971,-89.00,-157.00
27526,US,Alabama,41642,-83.00,-30.00
27527,US,Alabama,43155,-84.00,-16.00
27528,US,Alaska,55647,-56.00,-58.00
27529,US,Alaska,57657,-72.00,-124.00
27530,US,Alabama,59972,-79.00,-14.00
27531,US,Alaska,66247,-54.00,133.00
27532,US,Alaska,44145,-81.00,1.00
27533,US,Alabama,56353,-46.00,171.00
27534,US,Alaska,43752,-88.00,-91.00
27535,US,Alabama,57511,-62.00,-110.00
27536,US,Alaska,42824,-35.00,123.00
27537,US,Alaska,46159,-25.00,54.00
27538,US,Alaska,39878,-70.00,-153.00
27539,US,Colorado,52584,-81.00,-102.00
27540,US,Alaska,51716,-55.00,-160.00
27541,US,Arizona,60752,-80.00,-49.00
27542,US,Alabama,50944,-80.00,0.00
27543,US,Arkansas,59675,-86.00,-138.00
27544,US,Arkansas,52409,-86.00,24.00
27545,US,Alabama,45750,-86.00,-6.00
27546,US,Alaska,61106,-77.00,152.00
27547,US,Arizona,46301,-70.00,-149.00
27548,US,Arkansas,45810,-72.00,-169.00
27549,US,Alabama,52140,-81.00,-124.00
27550,US,Alaska,47654,-82.00,57.00
27551,US,Alabama,70252,-88.00,-28.00
27552,US,Alabama,49465,-50.00,-38.00
27553,US,Arizona,55303,-90.00,153.00
27554,US,Alaska,57222,-49.00,69.00
27555,US,Arizona,60922,-76.00,74.00
27556,US,Alaska,39116,-86.00,141.00
27557,US,Alaska,48558,-74.00,-143.00
27558,US,Alaska,60585,-63.00,54.00
27559,US,Arizona,59999,-69.00,-141.00
27560,US,Alabama,38587,-65.00,99.00
27561,US,Alabama,62351,-76.00,18.00
27562,US,Arizona,45311,-87.00,-141.00
27563,US,Alaska,46269,-83.00,-159.00
27564,US,Alaska,63580,-90.00,-53.00
27565,US,Arkansas,75090,-70.00,-146.00
27566,US,Alaska,46186,-69.00,-10.00
27567,US,California,52014,-29.00,50.00
27568,US,Arizona,62250,-72.00,47.00
27569,US,Arkansas,50607,-44.00,176.00
27570,US,Arizona,58170,-85.00,-56.00
27571,US,Alaska,63776,-76.00,-7.00
27572,US,Alaska,47944,-84.00,88.00
27573,US,Arizona,53571,-80.00,-163.00
27574,US,Arizona,65010,-44.00,-174.00
27575,US,Alabama,66021,-69.00,2.00
27576,US,Alaska,42400,-82.00,118.00
27577,US,Alaska,63651,-75.00,105.00
27578,US,Arizona,42290,-72.00,85.00
27579,US,Arkansas,79070,-85.00,-3.00
27580,US,Arkansas,39882,-89.00,-123.00
27581,US,Arizona,40287,-69.00,-10.00
27582,US,Alaska,81111,-37.00,-25.00
27583,US,Alaska,62152,-77.00,-179.00
27584,US,Alaska,32948,-86.00,76.00
27585,US,Alabama,39878,-69.00,175.00
27586,US,Alabama,64511,-87.00,19.00
27587,US,Alaska,40954,-68.00,-134.00
27588,US,Arizona,51023,-41.00,166.00
27589,US,Alaska,43488,-56.00,123.00
27590,US,Alabama,66648,-89.00,-12.00
27591,US,Alaska,52631,-75.00,163.00
27592,US,Alaska,71965,-46.00,146.00
27593,US,Alaska,60027,-87.00,-38.00
27594,US,Alabama,48768,-58.00,-74.00
27595,US,Alaska,56082,-89.00,-9.00
27596,US,Arizona,65438,-84.00,158.00
27597,US,Alaska,34333,-89.00,-3.00
27598,US,Alabama,56983,-89.00,148.00
27599,US,Arizona,48032,-77.00,4.00
27600,US,Alaska,43229,-73.00,71.00
27601,US,Alaska,44603,-89.00,62.00
27602,US,Alaska,59383,-87.00,-7.00
27603,US,Arizona,62799,-73.00,117.00
27604,US,Arkansas,44482,-85.00,-84.00
27605,US,Alaska,46600,-74.00,178.00
27606,US,Alaska,42489,-75.00,131.00
27607,US,Alaska,56162,-86.00,135.00
27608,US,Arizona,60386,-77.00,-106.00
27609,US,Alaska,35834,-25.00,83.00
27610,US,Arizona,19657,-86.00,-89.00
27611,US,Alabama,43941,-87.00,-5.00
27612,US,Alabama,60294,-85.00,-146.00
27613,US,Alaska,48490,-85.00,-98.00
27614,US,Arkansas,56073,-58.00,-48.00
27615,US,Alaska,75600,-90.00,-153.00
27616,US,Arizona,56089,-71.00,-2.00
27617,US,Alaska,65096,-81.00,-7.00
27618,US,Arkansas,57118,-75.00,-74.00
27619,US,Alabama,63384,-80.00,134.00
27620,US,Alaska,61119,-78.00,137.00
27621,US,Alabama,37192,-85.00,30.00
27622,US,Alaska,46322,-86.00,157.00
27623,US,Arizona,41045,-82.00,-125.00
27624,US,Alaska,71594,-89.00,107.00
27625,US,Alaska,50071,-86.00,56.00
27626,US,Alaska,52761,-86.00,-2.00
27627,US,Alaska,43007,-86.00,84.00
27628,US,Alaska,48879,-75.00,116.00
27629,US,Alaska,68165,-46.00,-71.00
27630,US,Alaska,53725,-83.00,-148.00
27631,US,Alaska,56750,-79.00,-148.00
27632,US,Alaska,76229,-84.00,87.00
27633,US,Arkansas,53095,-85.00,-174.00
27634,US,Arizona,56232,-88.00,177.00
27635,US,Alaska,39065,-71.00,61.00
27636,US,Alaska,59485,-80.00,60.00
27637,US,California,35875,-81.00,88.00
27638,US,Alaska,58234,-83.00,-6.00
27639,US,Alaska,63809,-53.00,158.00
27640,US,Alaska,40203,-87.00,-12.00
27641,US,Arizona,47692,-88.00,-98.00
27642,US,Alaska,71256,-18.00,-36.00
27643,US,Alabama,55058,-51.00,-128.00
27644,US,Alabama,57287,-72.00,-55.00
27645,US,Alaska,48785,-78.00,-140.00
27646,US,Alaska,28794,-27.00,29.00
27647,US,Arizona,55115,-87.00,17.00
27648,US,Alaska,67001,-80.00,-101.00
27649,US,Alaska,54888,-84.00,169.00
27650,US,Arizona,55405,-80.00,-139.00
27651,US,Alabama,50453,-57.00,17.00
27652,US,Arkansas,50266,-89.00,-5.00
27653,US,Arkansas,45910,-90.00,-51.00
27654,US,Arizona,37324,-78.00,73.00
27655,US,Alaska,37632,-26.00,-30.00
27656,US,Arizona,61214,-86.00,21.00
27657,US,Alaska,60106,-78.00,-164.00
27658,US,Alaska,46157,-87.00,-166.00
27659,US,Alaska,71901,-67.00,-55.00
27660,US,Arizona,62124,-79.00,-162.00
27661,US,Connecticut,38484,-85.00,24.00
27662,US,Alaska,60128,-86.00,-83.00
27663,US,Alabama,29577,-90.00,96.00
27664,US,Alaska,44108,-90.00,-16.00
27665,US,Alaska,55972,-88.00,46.00
27666,US,Arizona,36744,-87.00,19.00
27667,US,Alaska,43626,-75.00,-1.00
27668,US,Alaska,48329,-77.00,4.00
27669,US,Alaska,41150,-78.00,110.00
27670,US,Arizona,50558,-67.00,-126.00
27671,US,Alaska,52230,-86.00,-173.00
27672,US,Alaska,48698,-65.00,148.00
27673,US,Alaska,79654,-69.00,104.00
27674,US,Alaska,50726,-76.00,-2.00
27675,US,Arizona,65929,-86.00,-22.00
27676,US,Arizona,71484,-55.00,162.00
27677,US,Arizona,39236,-88.00,46.00
27678,US,Alaska,52629,-88.00,-137.00
27679,US,Arkansas,46255,-77.00,-76.00
27680,US,Arizona,42334,-85.00,31.00
27681,US,Alabama,41410,-65.00,-9.00
27682,US,Alaska,66291,-49.00,-170.00
27683,US,Alaska,29858,-47.00,51.00
27684,US,Alaska,58901,-79.00,8.00
27685,US,Alaska,59055,-76.00,62.00
27686,US,Arizona,67622,-74.00,3.00
27687,US,Arizona,32951,-67.00,86.00
27688,US,Arizona,64534,-82.00,-23.00
27689,US,Alaska,63387,-75.00,63.00
27690,US,Alaska,73361,-86.00,-13.00
27691,US,Arkansas,54790,-41.00,74.00
27692,US,Alaska,47701,-73.00,127.00
27693,US,Alabama,34441,-3.00,-133.00
27694,US,Arizona,38183,-80.00,162.00
27695,US,Arkansas,29894,-44.00,50.00
27696,US,Arizona,51032,-61.00,-60.00
27697,US,Alaska,36682,-86.00,-95.00
27698,US,Alaska,29620,-87.00,-53.00
27699,US,Arizona,45472,-84.00,-28.00
27700,US,Alaska,53548,-60.00,24.00
27701,US,Alaska,61390,-79.00,-105.00
27702,US,Alaska,87421,-86.00,-104.00
27703,US,Arizona,54698,-74.00,46.00
27704,US,Alaska,54976,-83.00,-12.00
27705,US,Alaska,36936,-86.00,22.00
27706,US,Alabama,53159,-56.00,80.00
27707,US,Alabama,36071,-77.00,-109.00
27708,US,California,38686,-47.00,-7.00
27709,US,Alaska,60773,-80.00,78.00
27710,US,Alaska,73849,-88.00,-5.00
27711,US,Arizona,61350,-77.00,18.00
27712,US,Alabama,36852,-72.00,60.00
27713,US,Alaska,48271,-89.00,-89.00
27714,US,Arkansas,54962,-82.00,-90.00
27715,US,Alaska,25991,-84.00,-99.00
27716,US,Alabama,69162,-55.00,-70.00
27717,US,Alaska,41806,-73.00,-134.00
27718,US,Alaska,38372,-87.00,-12.00
27719,US,Arizona,64841,-88.00,108.00
27720,US,Alabama,44304,-73.00,-33.00
27721,US,Arizona,62425,-74.00,-133.00
27722,US,Alaska,53133,-56.00,150.00
27723,US,Alaska,76051,-75.00,-46.00
27724,US,Arkansas,51226,-65.00,162.00
27725,US,Alabama,57075,-68.00,35.00
27726,US,Alaska,34388,-81.00,100.00
27727,US,Alabama,36663,-77.00,-167.00
27728,US,Alabama,53025,-76.00,35.00
27729,US,Alaska,43233,-84.00,-35.00
27730,US,Arizona,66855,-66.00,-13.00
27731,US,Arizona,37832,-84.00,95.00
27732,US,Arizona,54296,-85.00,6.00
27733,US,Alaska,56753,-81.00,-68.00
27734,US,Alaska,50269,-85.00,114.00
27735,US,Alaska,45178,-79.00,-65.00
27736,US,Alabama,30571,-81.00,-56.00
27737,US,Alaska,45855,-64.00,129.00
27738,US,Alabama,56210,-63.00,35.00
27739,US,Alaska,37425,-70.00,81.00
27740,US,Arizona,34103,-74.00,124.00
27741,US,Alaska,77748,-66.00,143.00
27742,US,Arizona,37766,-81.00,-7.00
27743,US,Alaska,49918,-88.00,-139.00
27744,US,Arizona,32749,-82.00,-118.00
27745,US,Alabama,58911,-68.00,-21.00
27746,US,Alaska,52616,-78.00,45.00
27747,US,Alaska,54126,-54.00,25.00
27748,US,Alaska,45395,-70.00,-66.00
27749,US,Alaska,16654,-80.00,-152.00
27750,US,Arizona,52880,-61.00,-27.00
27751,US,Alaska,46443,-69.00,157.00
27752,US,Alaska,51358,-75.00,151.00
27753,US,Alabama,58600,-83.00,-11.00
27754,US,Alaska,57440,-84.00,103.00
27755,US,Arkansas,81352,-84.00,128.00
27756,US,Alaska,23923,-83.00,-164.00
27757,US,Alaska,55072,-84.00,-79.00
27758,US,Alaska,69304,-59.00,149.00
27759,US,Alaska,61545,-64.00,-104.00
27760,US,Alaska,35935,-86.00,-84.00
27761,US,Alabama,38417,-86.00,-26.00
27762,US,Alaska,60473,-86.00,74.00
27763,US,Alaska,71902,-89.00,141.00
27764,US,Alabama,62967,-56.00,-24.00
27765,US,Alaska,59966,-82.00,-119.00
27766,US,Arizona,28725,-89.00,-18.00
27767,US,Alaska,55043,-80.00,-148.00
27768,US,Alaska,43238,-81.00,-178.00
27769,US,Alabama,63930,-50.00,134.00
27770,US,Arizona,70839,-88.00,-61.00
27771,US,Arizona,36462,-89.00,140.00
27772,US,Alaska,52157,-47.00,-139.00
27773,US,Alaska,58287,-76.00,37.00
27774,US,Arizona,47177,-79.00,-137.00
27775,US,Alaska,56879,-72.00,64.00
27776,US,Arizona,75915,-85.00,-79.00
27777,US,Alaska,55022,-78.00,-53.00
27778,US,California,52888,-76.00,7.00
27779,US,Arizona,56107,-28.00,-2.00
27780,US,Alaska,66822,-89.00,60.00
27781,US,Alaska,55945,-88.00,31.00
27782,US,Alaska,67492,-67.00,-69.00
27783,US,Alabama,41055,-79.00,156.00
27784,US,Alaska,32132,-58.00,-156.00
27785,US,Alaska,55228,-89.00,134.00
27786,US,Alaska,62618,-86.00,66.00
27787,US,Alabama,48974,-88.00,-67.00
27788,US,Alaska,68226,-77.00,26.00
27789,US,Alaska,67479,-73.00,98.00
27790,US,Alaska,47061,-54.00,129.00
27791,US,Alaska,56355,-83.00,-110.00
27792,US,Arkansas,41967,-61.00,104.00
27793,US,Alabama,41460,-69.00,30.00
27794,US,Arkansas,48438,-83.00,-3.00
27795,US,Alaska,52775,-67.00,-134.00
27796,US,Alabama,66774,-41.00,145.00
27797,US,Arizona,70291,-84.00,39.00
27798,US,Arizona,51790,-83.00,-124.00
27799,US,Alaska,39393,-83.00,132.00
27800,US,Arizona,51190,-89.00,127.00
27801,US,Alabama,33173,-81.00,66.00
27802,US,Alaska,57885,-85.00,-161.00
27803,US,Alaska,44979,-86.00,92.00
27804,US,Arizona,65088,-81.00,115.00
27805,US,Arizona,47159,-79.00,-12.00
27806,US,Alabama,57668,-71.00,-152.00
27807,US,Alaska,54730,-89.00,-141.00
27808,US,Arizona,36342,-35.00,-33.00
27809,US,Alaska,50635,-87.00,-149.00
27810,US,Alabama,44790,-88.00,-134.00
27811,US,Alaska,68671,-73.00,93.00
27812,US,Arkansas,41876,-79.00,-132.00
27813,US,California,64443,-83.00,8.00
27814,US,Alabama,55304,-83.00,146.00
27815,US,Arkansas,61773,-78.00,-19.00
27816,US,Arizona,56922,-63.00,180.00
27817,US,Arizona,52864,-51.00,168.00
27818,US,Alaska,59836,-90.00,157.00
27819,US,Arizona,64204,-80.00,-30.00
27820,US,Alaska,52545,-79.00,67.00
27821,US,Alaska,69534,-55.00,135.00
27822,US,California,36967,-81.00,-2.00
27823,US,Alaska,38792,-88.00,122.00
27824,US,Arkansas,48981,-85.00,-144.00
27825,US,Alaska,56095,-86.00,-121.00
27826,US,Alabama,52181,-83.00,-15.00
27827,US,Arkansas,42730,-74.00,102.00
27828,US,Alaska,55117,-88.00,-82.00
27829,US,Alaska,27887,-60.00,176.00
27830,US,Alaska,42474,-82.00,70.00
27831,US,Alaska,64895,-85.00,67.00
27832,US,Alabama,41475,-82.00,-169.00
27833,US,Alaska,45077,-84.00,-82.00
27834,US,Alaska,72128,-87.00,128.00
27835,US,Alaska,57657,-90.00,-102.00
27836,US,Arizona,63312,-82.00,-144.00
27837,US,Alaska,57428,-82.00,-69.00
27838,US,Alaska,25298,-56.00,-151.00
27839,US,Alaska,54127,-59.00,37.00
27840,US,Alaska,69387,-6.00,-6.00
27841,US,Arizona,55179,-85.00,-137.00
27842,US,Arizona,57445,-90.00,-12.00
27843,US,Alaska,45545,-89.00,-19.00
27844,US,Connecticut,60107,-87.00,58.00
27845,US,Alaska,57235,-74.00,165.00
27846,US,Arkansas,67169,-71.00,-103.00
27847,US,Alaska,47559,-88.00,157.00
27848,US,Alabama,58850,-76.00,-132.00
27849,US,Alaska,50873,-72.00,120.00
27850,US,Arizona,53939,-35.00,67.00
27851,US,Arkansas,46511,-78.00,121.00
27852,US,Alaska,58640,-81.00,-22.00
27853,US,Arizona,41238,-48.00,142.00
27854,US,Alabama,56574,-81.00,-154.00
27855,US,Alaska,48721,-62.00,-105.00
27856,US,Arizona,50522,-87.00,-21.00
27857,US,Alabama,48283,-77.00,-34.00
27858,US,Arizona,68576,-76.00,-32.00
27859,US,California,33158,-77.00,160.00
27860,US,Alaska,63544,-55.00,-129.00
27861,US,Alaska,68132,-79.00,-40.00
27862,US,Alabama,64083,-77.00,98.00
27863,US,Alabama,38180,-83.00,-123.00
27864,US,Alaska,48100,-41.00,-83.00
27865,US,Alaska,59344,-65.00,139.00
27866,US,Alaska,48835,-79.00,148.00
27867,US,Arkansas,50333,-80.00,158.00
27868,US,Alaska,47969,-79.00,-63.00
27869,US,Alaska,40415,-22.00,140.00
27870,US,Alaska,41781,-89.00,-104.00
27871,US,Alaska,58998,-88.00,105.00
27872,US,California,43004,-55.00,148.00
27873,US,Arizona,56540,-88.00,16.00
27874,US,Arizona,69327,-85.00,137.00
27875,US,Alaska,41503,-85.00,-44.00
27876,US,Alabama,50621,-89.00,77.00
27877,US,Alaska,40451,-85.00,-66.00
27878,US,Alaska,44227,-81.00,143.00
27879,US,Alabama,52810,-81.00,165.00
27880,US,Arizona,50676,-70.00,-41.00
27881,US,Alaska,40883,-87.00,-151.00
27882,US,Alaska,42718,-80.00,60.00
27883,US,Alaska,52301,-83.00,-92.00
27884,US,Arkansas,64228,-84.00,120.00
27885,US,Alaska,51273,-74.00,83.00
27886,US,Arizona,54919,-79.00,-11.00
27887,US,Alaska,55029,-83.00,-10.00
27888,US,Alaska,71902,-82.00,41.00
27889,US,Delaware,48623,-86.00,-30.00
27890,US,Arizona,44786,-69.00,-125.00
27891,US,Alaska,30254,-88.00,51.00
27892,US,Arkansas,44279,-81.00,-109.00
27893,US,Arizona,53190,-83.00,-42.00
27894,US,Arizona,57961,-69.00,82.00
27895,US,Alabama,51173,-77.00,153.00
27896,US,Alaska,43737,-90.00,83.00
27897,US,Alabama,31536,-77.00,-63.00
27898,US,Arizona,62968,-51.00,11.00
27899,US,Alaska,56501,-83.00,-73.00
27900,US,Alaska,55553,-83.00,-20.00
27901,US,Alaska,62144,-73.00,7.00
27902,US,Arkansas,48823,-85.00,148.00
27903,US,Alaska,21729,-40.00,-50.00
27904,US,Alaska,64833,-82.00,-49.00
27905,US,Alabama,72023,-73.00,136.00
27906,US,Arizona,52894,-86.00,-109.00
27907,US,Alaska,52777,-50.00,-104.00
27908,US,Alabama,47283,-62.00,-91.00
27909,US,Alaska,54232,-83.00,-157.00
27910,US,Alaska,37221,-89.00,-57.00
27911,US,Alabama,42892,-48.00,158.00
27912,US,Alaska,60306,-57.00,-105.00
27913,US,Alaska,72463,-86.00,85.00
27914,US,Alabama,59506,-89.00,-53.00
27915,US,Alaska,49787,-72.00,35.00
27916,US,Alabama,66601,-68.00,127.00
27917,US,Alaska,52492,-83.00,-72.00
27918,US,Arizona,52654,-90.00,55.00
27919,US,Alaska,49316,-65.00,-13.00
27920,US,Alaska,38737,-80.00,-124.00
27921,US,Arizona,55499,-69.00,55.00
27922,US,Arizona,69566,-81.00,-21.00
27923,US,Alaska,38948,-78.00,7.00
27924,US,Alabama,53892,-69.00,105.00
27925,US,Arkansas,43540,-38.00,99.00
27926,US,Arkansas,60817,-86.00,-80.00
27927,US,Arizona,38088,-82.00,-165.00
27928,US,Alaska,59233,-75.00,-13.00
27929,US,Arizona,49233,-72.00,-135.00
27930,US,Arizona,62144,-65.00,15.00
27931,US,Alaska,58927,-90.00,-138.00
27932,US,Arizona,34766,-89.00,81.00
27933,US,Arizona,67782,-80.00,-178.00
27934,US,Arkansas,56619,-84.00,34.00
27935,US,Arkansas,49772,-85.00,44.00
27936,US,Alabama,54999,-85.00,-53.00
27937,US,Arizona,75848,-89.00,87.00
27938,US,Alaska,42814,-63.00,-138.00
27939,US,Arizona,76972,-88.00,-162.00
27940,US,Alabama,32144,-79.00,10.00
27941,US,Arizona,56273,-84.00,179.00
27942,US,Alaska,69965,-72.00,-109.00
27943,US,Alaska,57545,-89.00,-31.00
27944,US,Alaska,62198,-84.00,-111.00
27945,US,Arizona,59792,3.00,139.00
27946,US,Alabama,44494,-85.00,-89.00
27947,US,Alabama,61123,-88.00,47.00
27948,US,Alaska,61991,-73.00,145.00
27949,US,Alaska,39871,-73.00,-162.00
27950,US,Alabama,49564,-86.00,-166.00
27951,US,Alaska,68163,-39.00,143.00
27952,US,Arizona,60069,-76.00,10.00
27953,US,Arizona,38714,-44.00,-141.00
27954,US,California,43435,-87.00,-170.00
27955,US,Arizona,66055,-82.00,-111.00
27956,US,Alabama,49242,-84.00,-15.00
27957,US,Alabama,53879,-84.00,-38.00
27958,US,Alaska,74992,-86.00,7.00
27959,US,Alaska,54648,-84.00,-76.00
27960,US,Alaska,60892,-72.00,-64.00
27961,US,Alaska,55156,-86.00,-33.00
27962,US,Alabama,42790,-86.00,16.00
27963,US,Alaska,51876,-89.00,168.00
27964,US,Alabama,60664,-88.00,76.00
27965,US,Alaska,54473,-88.00,30.00
27966,US,Arizona,50137,-72.00,-2.00
27967,US,Alaska,54518,-87.00,160.00
27968,US,Alabama,62041,-81.00,51.00
27969,US,Arizona,68277,-65.00,9.00
27970,US,Alaska,49211,-85.00,32.00
27971,US,Alaska,47498,-76.00,128.00
27972,US,Alaska,49225,-86.00,145.00
27973,US,Alaska,61477,-88.00,-163.00
27974,US,Alaska,63143,-69.00,139.00
27975,US,Alaska,75155,-68.00,-173.00
27976,US,Alabama,57708,-80.00,102.00
27977,US,Arkansas,46412,-75.00,-125.00
27978,US,Alaska,70393,-52.00,-22.00
27979,US,Arkansas,58783,-88.00,-2.00
27980,US,Alabama,54392,-75.00,40.00
27981,US,Alabama,43682,-18.00,111.00
27982,US,Alaska,61549,-65.00,41.00
27983,US,Alaska,57321,-90.00,-179.00
27984,US,Alaska,58788,-86.00,-120.00
27985,US,Alabama,59274,-79.00,72.00
